ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
474,UT,Moab,Grand,March 1,September 30,$ 168,$ 71,"October 1, 2019"
360,UT,Park City,Summit,October 1,November 30,$ 143,$ 76,"October 1, 2019"
360,UT,Park City,Summit,December 1,March 31,$ 266,$ 76,"October 1, 2019"
360,UT,Park City,Summit,April 1,September 30,$ 143,$ 76,"October 1, 2019"
361,UT,Provo,Utah,,,$ 99,$ 56,"October 1, 2019"
362,UT,Salt Lake City,Salt Lake / Tooele,,,$ 127,$ 56,"October 1, 2019"
458,VA,Abingdon,Washington,,,$ 97,$ 71,"October 1, 2019"
459,VA,Blacksburg,Montgomery,October 1,October 31,$ 113,$ 56,"October 1, 2019"
459,VA,Blacksburg,Montgomery,November 1,June 30,$ 101,$ 56,"October 1, 2019"
459,VA,Blacksburg,Montgomery,July 1,September 30,$ 113,$ 56,"October 1, 2019"
363,VA,Charlottesville,City of Charlottesville / Albemarle,,,$ 129,$ 71,"October 1, 2019"
428,VA,Loudoun,Loudoun,,,$ 111,$ 61,"October 1, 2019"
365,VA,Lynchburg,Campbell / Lynchburg City,,,$ 99,$ 61,"October 1, 2019"
368,VA,Richmond,City of Richmond,,,$ 144,$ 66,"October 1, 2019"
369,VA,Roanoke,City limits of Roanoke,,,$ 117,$ 61,"October 1, 2019"
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$ 102,$ 61,"October 1, 2019"
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$ 185,$ 61,"October 1, 2019"
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$ 102,$ 61,"October 1, 2019"
372,VA,Wallops Island,Accomack,October 1,June 30,$ 111,$ 61,"October 1, 2019"
372,VA,Wallops Island,Accomack,July 1,August 31,$ 201,$ 61,"October 1, 2019"
372,VA,Wallops Island,Accomack,September 1,September 30,$ 111,$ 61,"October 1, 2019"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,December 31,$ 100,$ 61,"October 1, 2019"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,January 1,February 29,$ 96,$ 61,"October 1, 2019"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,March 1,August 31,$ 112,$ 61,"October 1, 2019"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$ 100,$ 61,"October 1, 2019"
377,VT,Burlington,Chittenden,October 1,October 31,$ 142,$ 71,"October 1, 2019"
377,VT,Burlington,Chittenden,November 1,May 31,$ 109,$ 71,"October 1, 2019"
377,VT,Burlington,Chittenden,June 1,September 30,$ 142,$ 71,"October 1, 2019"
378,VT,Manchester,Bennington,October 1,October 31,$ 125,$ 76,"October 1, 2019"
378,VT,Manchester,Bennington,November 1,July 31,$ 106,$ 76,"October 1, 2019"
378,VT,Manchester,Bennington,August 1,September 30,$ 125,$ 76,"October 1, 2019"
379,VT,Montpelier,Washington,,,$ 132,$ 66,"October 1, 2019"
380,VT,Stowe ,Lamoille,,,$ 144,$ 76,"October 1, 2019"
381,VT,White River Junction,Windsor,October 1,October 31,$ 112,$ 71,"October 1, 2019"
381,VT,White River Junction,Windsor,November 1,April 30,$ 100,$ 71,"October 1, 2019"
381,VT,White River Junction,Windsor,May 1,September 30,$ 112,$ 71,"October 1, 2019"
384,WA,Everett / Lynnwood,Snohomish,October 1,May 31,$ 115,$ 66,"October 1, 2019"
384,WA,Everett / Lynnwood,Snohomish,June 1,August 31,$ 141,$ 66,"October 1, 2019"
384,WA,Everett / Lynnwood,Snohomish,September 1,September 30,$ 115,$ 66,"October 1, 2019"
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$ 101,$ 66,"October 1, 2019"
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$ 134,$ 66,"October 1, 2019"
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$ 101,$ 66,"October 1, 2019"
386,WA,Olympia / Tumwater,Thurston,October 1,October 31,$ 110,$ 66,"October 1, 2019"
386,WA,Olympia / Tumwater,Thurston,November 1,August 31,$ 130,$ 66,"October 1, 2019"
386,WA,Olympia / Tumwater,Thurston,September 1,September 30,$ 110,$ 66,"October 1, 2019"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$ 108,$ 76,"October 1, 2019"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$ 164,$ 76,"October 1, 2019"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$ 108,$ 76,"October 1, 2019"
475,WA,Richland / Pasco,Benton / Franklin,,,$ 100,$ 66,"October 1, 2019"
389,WA,Seattle,King,October 1,April 30,$ 184,$ 76,"October 1, 2019"
389,WA,Seattle,King,May 1,September 30,$ 257,$ 76,"October 1, 2019"
390,WA,Spokane,Spokane,,,$ 108,$ 61,"October 1, 2019"
391,WA,Tacoma,Pierce,,,$ 124,$ 71,"October 1, 2019"
392,WA,Vancouver,Clark / Cowlitz / Skamania,October 1,October 31,$ 192,$ 66,"October 1, 2019"
392,WA,Vancouver,Clark / Cowlitz / Skamania,November 1,May 31,$ 157,$ 66,"October 1, 2019"
392,WA,Vancouver,Clark / Cowlitz / Skamania,June 1,September 30,$ 192,$ 66,"October 1, 2019"
412,WI,Appleton,Outagamie,,,$ 102,$ 61,"October 1, 2019"
393,WI,Brookfield / Racine,Waukesha / Racine,,,$ 103,$ 56,"October 1, 2019"
396,WI,Madison,Dane,October 1,October 31,$ 131,$ 61,"October 1, 2019"
396,WI,Madison,Dane,November 1,March 31,$ 111,$ 61,"October 1, 2019"
396,WI,Madison,Dane,April 1,September 30,$ 131,$ 61,"October 1, 2019"
397,WI,Milwaukee,Milwaukee,October 1,May 31,$ 125,$ 66,"October 1, 2019"
397,WI,Milwaukee,Milwaukee,June 1,July 31,$ 140,$ 66,"October 1, 2019"
397,WI,Milwaukee,Milwaukee,August 1,September 30,$ 125,$ 66,"October 1, 2019"
400,WI,Sturgeon Bay,Door,October 1,October 31,$ 100,$ 61,"October 1, 2019"
400,WI,Sturgeon Bay,Door,November 1,May 31,$ 96,$ 61,"October 1, 2019"
400,WI,Sturgeon Bay,Door,June 1,September 30,$ 100,$ 61,"October 1, 2019"
401,WI,Wisconsin Dells,Columbia,,,$ 112,$ 61,"October 1, 2019"
403,WV,Charleston,Kanawha,,,$ 107,$ 56,"October 1, 2019"
405,WV,Morgantown,Monongalia,,,$ 99,$ 56,"October 1, 2019"
408,WY,Cody,Park,October 1,May 31,$ 125,$ 71,"October 1, 2019"
408,WY,Cody,Park,June 1,September 30,$ 194,$ 71,"October 1, 2019"
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,May 31,$ 138,$ 76,"October 1, 2019"
409,WY,Jackson / Pinedale,Teton / Sublette,June 1,September 30,$ 285,$ 76,"October 1, 2019"
453,WY,Rock Springs,Sweetwater,,,$ 99,$ 61,"October 1, 2019"
