ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,October 1,October 31,$ 125,$ 66,"October 1, 2014"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,November 1,April 30,$ 104,$ 66,"October 1, 2014"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,May 1,September 30,$ 125,$ 66,"October 1, 2014"
378,VT,Manchester,Bennington,October 1,October 31,$ 107,$ 71,"October 1, 2014"
378,VT,Manchester,Bennington,November 1,June 30,$ 90,$ 71,"October 1, 2014"
378,VT,Manchester,Bennington,July 1,September 30,$ 107,$ 71,"October 1, 2014"
379,VT,Montpelier,Washington,,,$ 110,$ 61,"October 1, 2014"
380,VT,Stowe ,Lamoille,,,$ 125,$ 71,"October 1, 2014"
381,VT,White River Junction,Windsor,,,$ 97,$ 56,"October 1, 2014"
382,WA,Anacortes / Coupeville / Oak Harbor,Skagit / Island / San Juan ,,,$ 85,$ 61,"October 1, 2014"
384,WA,Everett / Lynnwood,Snohomish,,,$ 107,$ 61,"October 1, 2014"
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$ 83,$ 51,"October 1, 2014"
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$ 104,$ 51,"October 1, 2014"
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$ 83,$ 51,"October 1, 2014"
386,WA,Olympia / Tumwater,Thurston,,,$ 98,$ 61,"October 1, 2014"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$ 95,$ 61,"October 1, 2014"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$ 128,$ 61,"October 1, 2014"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$ 95,$ 61,"October 1, 2014"
475,WA,Richland / Pasco,Benton / Franklin,,,$ 92,$ 46,"October 1, 2014"
389,WA,Seattle,King,October 1,May 31,$ 156,$ 71,"October 1, 2014"
389,WA,Seattle,King,June 1,August 31,$ 190,$ 71,"October 1, 2014"
389,WA,Seattle,King,September 1,September 30,$ 156,$ 71,"October 1, 2014"
390,WA,Spokane,Spokane,,,$ 88,$ 61,"October 1, 2014"
391,WA,Tacoma,Pierce,,,$ 109,$ 61,"October 1, 2014"
392,WA,Vancouver,Clark / Cowlitz / Skamania,,,$ 137,$ 56,"October 1, 2014"
412,WI,Appleton,Outagamie,,,$ 88,$ 46,"October 1, 2014"
393,WI,Brookfield / Racine,Waukesha / Racine,,,$ 95,$ 56,"October 1, 2014"
396,WI,Madison,Dane,October 1,October 31,$ 116,$ 56,"October 1, 2014"
396,WI,Madison,Dane,November 1,August 31,$ 97,$ 56,"October 1, 2014"
396,WI,Madison,Dane,September 1,September 30,$ 116,$ 56,"October 1, 2014"
397,WI,Milwaukee,Milwaukee,,,$ 107,$ 61,"October 1, 2014"
399,WI,Sheboygan,Sheboygan ,October 1,May 31,$ 83,$ 51,"October 1, 2014"
399,WI,Sheboygan,Sheboygan ,June 1,August 31,$ 93,$ 51,"October 1, 2014"
399,WI,Sheboygan,Sheboygan ,September 1,September 30,$ 83,$ 51,"October 1, 2014"
400,WI,Sturgeon Bay,Door,October 1,June 30,$ 83,$ 56,"October 1, 2014"
400,WI,Sturgeon Bay,Door,July 1,August 31,$ 90,$ 56,"October 1, 2014"
400,WI,Sturgeon Bay,Door,September 1,September 30,$ 83,$ 56,"October 1, 2014"
401,WI,Wisconsin Dells,Columbia,October 1,May 31,$ 91,$ 61,"October 1, 2014"
401,WI,Wisconsin Dells,Columbia,June 1,August 31,$ 110,$ 61,"October 1, 2014"
401,WI,Wisconsin Dells,Columbia,September 1,September 30,$ 91,$ 61,"October 1, 2014"
403,WV,Charleston,Kanawha,,,$ 105,$ 51,"October 1, 2014"
405,WV,Morgantown,Monongalia,,,$ 98,$ 46,"October 1, 2014"
406,WV,Shepherdstown,Jefferson,,,$ 86,$ 56,"October 1, 2014"
407,WV,Wheeling,Ohio,,,$ 106,$ 46,"October 1, 2014"
408,WY,Cody,Park,October 1,November 30,$ 93,$ 51,"October 1, 2014"
408,WY,Cody,Park,December 1,March 31,$ 86,$ 51,"October 1, 2014"
408,WY,Cody,Park,April 1,May 31,$ 96,$ 51,"October 1, 2014"
408,WY,Cody,Park,June 1,September 30,$ 130,$ 51,"October 1, 2014"
453,WY,Evanston / Rock Springs,Sweetwater / Uinta,,,$ 91,$ 51,"October 1, 2014"
449,WY,Gillette,Campbell,,,$ 85,$ 51,"October 1, 2014"
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,June 30,$ 117,$ 56,"October 1, 2014"
409,WY,Jackson / Pinedale,Teton / Sublette,July 1,August 31,$ 179,$ 56,"October 1, 2014"
409,WY,Jackson / Pinedale,Teton / Sublette,September 1,September 30,$ 117,$ 56,"October 1, 2014"
