ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
474,UT,Moab,Grand,October 1,October 31,$ 167,$ 69,"October 1, 2021"
474,UT,Moab,Grand,November 1,February 28,$ 96,$ 69,"October 1, 2021"
474,UT,Moab,Grand,March 1,September 30,$ 167,$ 69,"October 1, 2021"
360,UT,Park City,Summit,October 1,November 30,$ 147,$ 79,"October 1, 2021"
360,UT,Park City,Summit,December 1,March 31,$ 279,$ 79,"October 1, 2021"
360,UT,Park City,Summit,April 1,September 30,$ 147,$ 79,"October 1, 2021"
361,UT,Provo,Utah,,,$ 98,$ 64,"October 1, 2021"
362,UT,Salt Lake City,Salt Lake / Tooele,,,$ 128,$ 64,"October 1, 2021"
459,VA,Blacksburg,Montgomery,October 1,October 31,$ 123,$ 59,"October 1, 2021"
459,VA,Blacksburg,Montgomery,November 1,June 30,$ 105,$ 59,"October 1, 2021"
459,VA,Blacksburg,Montgomery,July 1,September 30,$ 123,$ 59,"October 1, 2021"
363,VA,Charlottesville,City of Charlottesville / Albemarle,,,$ 126,$ 69,"October 1, 2021"
428,VA,Loudoun,Loudoun,,,$ 116,$ 69,"October 1, 2021"
365,VA,Lynchburg,Campbell / Lynchburg City,,,$ 104,$ 64,"October 1, 2021"
368,VA,Richmond,City of Richmond,,,$ 145,$ 64,"October 1, 2021"
369,VA,Roanoke,City limits of Roanoke,,,$ 122,$ 59,"October 1, 2021"
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$ 106,$ 64,"October 1, 2021"
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$ 186,$ 64,"October 1, 2021"
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$ 106,$ 64,"October 1, 2021"
372,VA,Wallops Island,Accomack,October 1,June 30,$ 112,$ 64,"October 1, 2021"
372,VA,Wallops Island,Accomack,July 1,August 31,$ 207,$ 64,"October 1, 2021"
372,VA,Wallops Island,Accomack,September 1,September 30,$ 112,$ 64,"October 1, 2021"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,December 31,$ 102,$ 64,"October 1, 2021"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,January 1,March 31,$ 96,$ 64,"October 1, 2021"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,April 1,August 31,$ 118,$ 64,"October 1, 2021"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$ 102,$ 64,"October 1, 2021"
377,VT,Burlington,Chittenden,October 1,October 31,$ 146,$ 69,"October 1, 2021"
377,VT,Burlington,Chittenden,November 1,May 31,$ 111,$ 69,"October 1, 2021"
377,VT,Burlington,Chittenden,June 1,September 30,$ 146,$ 69,"October 1, 2021"
378,VT,Manchester,Bennington,October 1,October 31,$ 124,$ 79,"October 1, 2021"
378,VT,Manchester,Bennington,November 1,July 31,$ 107,$ 79,"October 1, 2021"
378,VT,Manchester,Bennington,August 1,September 30,$ 124,$ 79,"October 1, 2021"
379,VT,Montpelier,Washington,October 1,October 31,$ 149,$ 69,"October 1, 2021"
379,VT,Montpelier,Washington,November 1,July 31,$ 127,$ 69,"October 1, 2021"
379,VT,Montpelier,Washington,August 1,September 30,$ 149,$ 69,"October 1, 2021"
380,VT,Stowe ,Lamoille,October 1,November 30,$ 146,$ 79,"October 1, 2021"
380,VT,Stowe ,Lamoille,December 1,February 28,$ 154,$ 79,"October 1, 2021"
380,VT,Stowe ,Lamoille,March 1,September 30,$ 146,$ 79,"October 1, 2021"
381,VT,White River Junction,Windsor,October 1,October 31,$ 112,$ 64,"October 1, 2021"
381,VT,White River Junction,Windsor,November 1,May 31,$ 98,$ 64,"October 1, 2021"
381,VT,White River Junction,Windsor,June 1,September 30,$ 112,$ 64,"October 1, 2021"
384,WA,Everett / Lynnwood,Snohomish,October 1,May 31,$ 116,$ 74,"October 1, 2021"
384,WA,Everett / Lynnwood,Snohomish,June 1,August 31,$ 139,$ 74,"October 1, 2021"
384,WA,Everett / Lynnwood,Snohomish,September 1,September 30,$ 116,$ 74,"October 1, 2021"
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$ 111,$ 74,"October 1, 2021"
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$ 137,$ 74,"October 1, 2021"
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$ 111,$ 74,"October 1, 2021"
386,WA,Olympia / Tumwater,Thurston,October 1,October 31,$ 112,$ 74,"October 1, 2021"
386,WA,Olympia / Tumwater,Thurston,November 1,August 31,$ 133,$ 74,"October 1, 2021"
386,WA,Olympia / Tumwater,Thurston,September 1,September 30,$ 112,$ 74,"October 1, 2021"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$ 104,$ 74,"October 1, 2021"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$ 161,$ 74,"October 1, 2021"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$ 104,$ 74,"October 1, 2021"
475,WA,Richland / Pasco,Benton / Franklin,,,$ 105,$ 69,"October 1, 2021"
389,WA,Seattle,King,October 1,October 31,$ 232,$ 79,"October 1, 2021"
389,WA,Seattle,King,November 1,April 30,$ 176,$ 79,"October 1, 2021"
389,WA,Seattle,King,May 1,September 30,$ 232,$ 79,"October 1, 2021"
390,WA,Spokane,Spokane,,,$ 114,$ 74,"October 1, 2021"
391,WA,Tacoma,Pierce,,,$ 126,$ 69,"October 1, 2021"
392,WA,Vancouver,Clark / Cowlitz / Skamania,October 1,October 31,$ 182,$ 74,"October 1, 2021"
392,WA,Vancouver,Clark / Cowlitz / Skamania,November 1,May 31,$ 152,$ 74,"October 1, 2021"
392,WA,Vancouver,Clark / Cowlitz / Skamania,June 1,September 30,$ 182,$ 74,"October 1, 2021"
412,WI,Appleton,Outagamie,,,$ 103,$ 59,"October 1, 2021"
393,WI,Brookfield / Racine,Waukesha / Racine,,,$ 103,$ 64,"October 1, 2021"
396,WI,Madison,Dane,October 1,October 31,$ 131,$ 64,"October 1, 2021"
396,WI,Madison,Dane,November 1,March 31,$ 109,$ 64,"October 1, 2021"
396,WI,Madison,Dane,April 1,September 30,$ 131,$ 64,"October 1, 2021"
397,WI,Milwaukee,Milwaukee,October 1,May 31,$ 128,$ 64,"October 1, 2021"
397,WI,Milwaukee,Milwaukee,June 1,July 31,$ 149,$ 64,"October 1, 2021"
397,WI,Milwaukee,Milwaukee,August 1,September 30,$ 128,$ 64,"October 1, 2021"
400,WI,Sturgeon Bay,Door,October 1,October 31,$ 102,$ 74,"October 1, 2021"
400,WI,Sturgeon Bay,Door,November 1,May 31,$ 96,$ 74,"October 1, 2021"
400,WI,Sturgeon Bay,Door,June 1,September 30,$ 102,$ 74,"October 1, 2021"
401,WI,Wisconsin Dells,Columbia,October 1,May 31,$ 104,$ 59,"October 1, 2021"
401,WI,Wisconsin Dells,Columbia,June 1,August 31,$ 132,$ 59,"October 1, 2021"
401,WI,Wisconsin Dells,Columbia,September 1,September 30,$ 104,$ 59,"October 1, 2021"
403,WV,Charleston,Kanawha,,,$ 109,$ 64,"October 1, 2021"
405,WV,Morgantown,Monongalia,,,$ 99,$ 59,"October 1, 2021"
408,WY,Cody,Park,October 1,May 31,$ 131,$ 69,"October 1, 2021"
408,WY,Cody,Park,June 1,September 30,$ 210,$ 69,"October 1, 2021"
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,May 31,$ 151,$ 79,"October 1, 2021"
409,WY,Jackson / Pinedale,Teton / Sublette,June 1,September 30,$ 298,$ 79,"October 1, 2021"
453,WY,Rock Springs,Sweetwater,,,$ 98,$ 69,"October 1, 2021"
