ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
348,TX,Galveston,Galveston,October 1,May 31,$ 99,$ 64,"October 1, 2022"
348,TX,Galveston,Galveston,June 1,July 31,$ 139,$ 64,"October 1, 2022"
348,TX,Galveston,Galveston,August 1,September 30,$ 99,$ 64,"October 1, 2022"
350,TX,Houston,Montgomery / Fort Bend / Harris,,,$ 122,$ 69,"October 1, 2022"
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,,,$ 183,$ 64,"October 1, 2022"
492,TX,Pecos,Reeves,,,$ 134,$ 59,"October 1, 2022"
354,TX,Plano,Collin,,,$ 122,$ 64,"October 1, 2022"
355,TX,Round Rock ,Williamson,,,$ 102,$ 64,"October 1, 2022"
356,TX,San Antonio,Bexar,,,$ 124,$ 64,"October 1, 2022"
357,TX,South Padre Island,Cameron,October 1,February 28,$ 99,$ 59,"October 1, 2022"
357,TX,South Padre Island,Cameron,March 1,July 31,$ 115,$ 59,"October 1, 2022"
357,TX,South Padre Island,Cameron,August 1,September 30,$ 99,$ 59,"October 1, 2022"
358,TX,Waco,McLennan,October 1,February 28,$ 107,$ 64,"October 1, 2022"
358,TX,Waco,McLennan,March 1,April 30,$ 123,$ 64,"October 1, 2022"
358,TX,Waco,McLennan,May 1,September 30,$ 107,$ 64,"October 1, 2022"
474,UT,Moab,Grand,October 1,October 31,$ 208,$ 69,"October 1, 2022"
474,UT,Moab,Grand,November 1,February 28,$ 105,$ 69,"October 1, 2022"
474,UT,Moab,Grand,March 1,September 30,$ 208,$ 69,"October 1, 2022"
360,UT,Park City,Summit,October 1,November 30,$ 182,$ 79,"October 1, 2022"
360,UT,Park City,Summit,December 1,March 31,$ 342,$ 79,"October 1, 2022"
360,UT,Park City,Summit,April 1,September 30,$ 182,$ 79,"October 1, 2022"
361,UT,Provo,Utah,,,$ 101,$ 64,"October 1, 2022"
362,UT,Salt Lake City,Salt Lake / Tooele,,,$ 128,$ 64,"October 1, 2022"
459,VA,Blacksburg,Montgomery,October 1,October 31,$ 123,$ 59,"October 1, 2022"
459,VA,Blacksburg,Montgomery,November 1,June 30,$ 105,$ 59,"October 1, 2022"
459,VA,Blacksburg,Montgomery,July 1,September 30,$ 123,$ 59,"October 1, 2022"
363,VA,Charlottesville,City of Charlottesville / Albemarle,,,$ 126,$ 69,"October 1, 2022"
428,VA,Loudoun,Loudoun,,,$ 116,$ 69,"October 1, 2022"
365,VA,Lynchburg,Campbell / Lynchburg City,,,$ 105,$ 64,"October 1, 2022"
368,VA,Richmond,City of Richmond,,,$ 145,$ 64,"October 1, 2022"
369,VA,Roanoke,City limits of Roanoke,,,$ 122,$ 59,"October 1, 2022"
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$ 117,$ 64,"October 1, 2022"
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$ 222,$ 64,"October 1, 2022"
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$ 117,$ 64,"October 1, 2022"
372,VA,Wallops Island,Accomack,October 1,June 30,$ 124,$ 64,"October 1, 2022"
372,VA,Wallops Island,Accomack,July 1,August 31,$ 244,$ 64,"October 1, 2022"
372,VA,Wallops Island,Accomack,September 1,September 30,$ 124,$ 64,"October 1, 2022"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,December 31,$ 114,$ 64,"October 1, 2022"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,January 1,March 31,$ 103,$ 64,"October 1, 2022"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,April 1,August 31,$ 130,$ 64,"October 1, 2022"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$ 114,$ 64,"October 1, 2022"
377,VT,Burlington,Chittenden,October 1,October 31,$ 154,$ 69,"October 1, 2022"
377,VT,Burlington,Chittenden,November 1,May 31,$ 111,$ 69,"October 1, 2022"
377,VT,Burlington,Chittenden,June 1,September 30,$ 154,$ 69,"October 1, 2022"
378,VT,Manchester,Bennington,October 1,October 31,$ 215,$ 79,"October 1, 2022"
378,VT,Manchester,Bennington,November 1,July 31,$ 172,$ 79,"October 1, 2022"
378,VT,Manchester,Bennington,August 1,September 30,$ 215,$ 79,"October 1, 2022"
379,VT,Montpelier,Washington,October 1,October 31,$ 179,$ 69,"October 1, 2022"
379,VT,Montpelier,Washington,November 1,July 31,$ 134,$ 69,"October 1, 2022"
379,VT,Montpelier,Washington,August 1,September 30,$ 179,$ 69,"October 1, 2022"
380,VT,Stowe ,Lamoille,October 1,November 30,$ 152,$ 79,"October 1, 2022"
380,VT,Stowe ,Lamoille,December 1,February 28,$ 167,$ 79,"October 1, 2022"
380,VT,Stowe ,Lamoille,March 1,September 30,$ 152,$ 79,"October 1, 2022"
381,VT,White River Junction,Windsor,October 1,October 31,$ 118,$ 64,"October 1, 2022"
381,VT,White River Junction,Windsor,November 1,May 31,$ 103,$ 64,"October 1, 2022"
381,VT,White River Junction,Windsor,June 1,September 30,$ 118,$ 64,"October 1, 2022"
384,WA,Everett / Lynnwood,Snohomish,October 1,May 31,$ 116,$ 74,"October 1, 2022"
384,WA,Everett / Lynnwood,Snohomish,June 1,August 31,$ 139,$ 74,"October 1, 2022"
384,WA,Everett / Lynnwood,Snohomish,September 1,September 30,$ 116,$ 74,"October 1, 2022"
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$ 111,$ 74,"October 1, 2022"
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$ 146,$ 74,"October 1, 2022"
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$ 111,$ 74,"October 1, 2022"
386,WA,Olympia / Tumwater,Thurston,October 1,October 31,$ 120,$ 74,"October 1, 2022"
386,WA,Olympia / Tumwater,Thurston,November 1,August 31,$ 140,$ 74,"October 1, 2022"
386,WA,Olympia / Tumwater,Thurston,September 1,September 30,$ 120,$ 74,"October 1, 2022"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$ 113,$ 74,"October 1, 2022"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$ 206,$ 74,"October 1, 2022"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$ 113,$ 74,"October 1, 2022"
475,WA,Richland / Pasco,Benton / Franklin,,,$ 105,$ 69,"October 1, 2022"
389,WA,Seattle,King,October 1,October 31,$ 232,$ 79,"October 1, 2022"
389,WA,Seattle,King,November 1,April 30,$ 176,$ 79,"October 1, 2022"
389,WA,Seattle,King,May 1,September 30,$ 232,$ 79,"October 1, 2022"
390,WA,Spokane,Spokane,,,$ 114,$ 74,"October 1, 2022"
391,WA,Tacoma,Pierce,,,$ 126,$ 69,"October 1, 2022"
392,WA,Vancouver,Clark / Cowlitz / Skamania,October 1,October 31,$ 182,$ 74,"October 1, 2022"
392,WA,Vancouver,Clark / Cowlitz / Skamania,November 1,May 31,$ 152,$ 74,"October 1, 2022"
392,WA,Vancouver,Clark / Cowlitz / Skamania,June 1,September 30,$ 182,$ 74,"October 1, 2022"
412,WI,Appleton,Outagamie,,,$ 103,$ 59,"October 1, 2022"
393,WI,Brookfield / Racine,Waukesha / Racine,,,$ 103,$ 64,"October 1, 2022"
396,WI,Madison,Dane,October 1,October 31,$ 131,$ 64,"October 1, 2022"
396,WI,Madison,Dane,November 1,March 31,$ 109,$ 64,"October 1, 2022"
396,WI,Madison,Dane,April 1,September 30,$ 131,$ 64,"October 1, 2022"
397,WI,Milwaukee,Milwaukee,October 1,May 31,$ 128,$ 64,"October 1, 2022"
397,WI,Milwaukee,Milwaukee,June 1,July 31,$ 149,$ 64,"October 1, 2022"
397,WI,Milwaukee,Milwaukee,August 1,September 30,$ 128,$ 64,"October 1, 2022"
400,WI,Sturgeon Bay,Door,October 1,October 31,$ 121,$ 74,"October 1, 2022"
400,WI,Sturgeon Bay,Door,November 1,May 31,$ 98,$ 74,"October 1, 2022"
400,WI,Sturgeon Bay,Door,June 1,September 30,$ 121,$ 74,"October 1, 2022"
401,WI,Wisconsin Dells,Columbia,October 1,May 31,$ 104,$ 59,"October 1, 2022"
401,WI,Wisconsin Dells,Columbia,June 1,August 31,$ 132,$ 59,"October 1, 2022"
401,WI,Wisconsin Dells,Columbia,September 1,September 30,$ 104,$ 59,"October 1, 2022"
403,WV,Charleston,Kanawha,,,$ 109,$ 64,"October 1, 2022"
405,WV,Morgantown,Monongalia,,,$ 99,$ 59,"October 1, 2022"
408,WY,Cody,Park,October 1,May 31,$ 162,$ 69,"October 1, 2022"
408,WY,Cody,Park,June 1,September 30,$ 282,$ 69,"October 1, 2022"
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,May 31,$ 207,$ 79,"October 1, 2022"
409,WY,Jackson / Pinedale,Teton / Sublette,June 1,September 30,$ 383,$ 79,"October 1, 2022"
